,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.
20683,1991.0,4.0,13.0,2.04,-110.2,0.6,2.3,84.8,25.97,27.658076517035596
20684,1994.0,3.0,8.0,-4.99,-170.0,-5.503301974931986,-1.0426689691639979,69.3,28.14,28.541336594801063
20685,1995.0,8.0,30.0,1.98,-125.1,-6.0,4.6,86.8,22.23,22.60098421847013
20686,1989.0,10.0,5.0,-2.12,164.9,-3.9,-2.3,79.07419174406118,28.64,29.361194374490996
20687,1993.0,2.0,12.0,2.02,137.0,-1.2624183126450674,-0.6636372132298902,84.8,27.52,28.785088123839728
20688,1993.0,11.0,9.0,-1.97,-179.9,-3.8666581790908907,0.0517738418535032,76.98380456010261,28.36,29.229344995664793
20689,1994.0,10.0,7.0,5.08,-125.0,-1.4,5.7,74.0,25.6,26.85800470537772
20690,1995.0,1.0,22.0,-0.03,-170.0,-7.9,-4.2,88.6,28.03,28.36341341060097
20691,1994.0,3.0,31.0,9.0,-140.2,-6.8,-6.1,79.0,27.42,27.544334870123638
20692,1996.0,3.0,22.0,8.03,-125.0,-4.5,-6.2,85.8,27.1,27.148320146342154
20693,1987.0,1.0,2.0,-1.97,-140.0,-6.7,1.8,84.30310365496666,27.05,27.176074522230493
20694,1994.0,10.0,12.0,5.0,-179.9,5.0,1.1,84.5,26.84,29.524530431025806
20695,1995.0,7.0,24.0,0.02,-110.0,-5.2,0.2,88.5,22.58,22.62848154154748
20696,1994.0,4.0,1.0,-4.97,-179.9,-4.9,0.9,80.0,28.84,29.51034463191569
20697,1990.0,1.0,19.0,6.95,-147.1,-3.9,1.1,85.5,26.44,27.4030502890958
20698,1995.0,6.0,11.0,0.05,-179.9,-8.1,-1.0,81.7,28.84,29.126083044091548
20699,1996.0,3.0,13.0,5.01,-179.9,-4.596555912040216,-0.6748393145827833,80.2,27.31,28.20321491098056
20700,1996.0,2.0,20.0,2.08,-95.4,-0.3,1.6,81.9,26.73,27.76609240670725
20701,1984.0,8.0,22.0,-0.03,-124.56,-5.1,2.9,89.5132053219628,23.53,23.77301296902625
20702,1996.0,4.0,4.0,7.97,-155.0,-7.6,-4.5,76.7,27.1,27.602511466376992
20703,1992.0,11.0,20.0,5.03,-125.0,-3.5,6.3,84.41731240056674,24.77,27.250679059194866
20704,1994.0,10.0,16.0,-8.01,-179.9,-1.3,0.1,75.4,29.58,30.31177800225804
20705,1992.0,2.0,1.0,5.11,-124.94,-2.2,-6.6,77.7,27.06,27.751050641404014
20706,1992.0,8.0,5.0,5.01,-154.9,-2.2,3.8,78.9,27.45,28.45254343175751
20707,1994.0,8.0,12.0,2.01,165.0,-0.5698377686558231,-0.3459082417081447,82.6,28.27,29.555497814487413
20708,1995.0,3.0,23.0,-8.05,-109.94,-7.2,1.5,77.0,26.56,26.983724354520504
20709,1986.0,5.0,19.0,2.15,-110.2,-3.9445655680347897,1.429254202492956,86.838499312502,25.89,26.67984576820454
20710,1993.0,5.0,17.0,-2.0,-110.0,-2.2,3.8,87.9,26.48,27.17928266849558
20711,1988.0,10.0,7.0,5.03,-110.0,-4.122230625265885,2.7993381399876114,87.52365863972284,24.23,25.64176732373315
20712,1988.0,6.0,23.0,-0.06,-109.9,-4.1,1.6,93.64496855952609,20.77,20.71640170333202
20713,1996.0,3.0,22.0,-2.0,-110.0,-2.8,-5.5,81.9548024248246,26.9,27.46548303447092
20714,1994.0,4.0,25.0,5.02,-110.0,-3.5,2.9,89.3,27.6,28.595993275345688
20715,1993.0,1.0,6.0,2.02,156.0,-1.6,-0.2,82.59428092985172,28.31,29.267161486226644
20716,1986.0,2.0,7.0,-0.04,-140.1,-7.2,3.1,87.72260545981237,25.106798385490492,25.193110075903924
20717,1995.0,8.0,20.0,1.98,-179.9,-5.7,-0.2,74.5,28.19,28.74646670776597
20718,1996.0,1.0,7.0,5.0,156.0,-3.2,-3.4,82.1,28.27,29.078547595145213
20719,1995.0,2.0,5.0,5.0,147.0,-2.1,2.2,84.3,27.56,28.50047517184995
20720,1994.0,1.0,8.0,-8.01,-170.0,2.4,-4.4,81.86832841774822,27.822760011965926,29.39526895108681
20721,1994.0,7.0,2.0,5.06,-110.0,-2.4,2.5,82.1,26.66,27.945556789985844
20722,1995.0,1.0,15.0,1.99,-95.0,-4.1,2.5,87.7,26.4,27.206725187883148
20723,1993.0,11.0,8.0,2.01,-155.0,-7.2,-0.5,72.1,27.06,27.687550757347022
20724,1993.0,7.0,3.0,5.04,-125.0,-4.4,4.2,75.2,27.16,28.000281838449474
20725,1996.0,6.0,20.0,-1.99,-179.9,-3.8,-0.1,78.5,27.86,28.752137987384387
20726,1994.0,5.0,27.0,8.12,-124.9,2.2,-0.2,91.5,25.53,27.832599045624626
20727,1995.0,1.0,24.0,-5.0,-110.0,-7.0,2.7,86.7,25.39,25.4410292978119
20728,1985.0,5.0,18.0,0.1,-110.0,-2.8,3.7,89.84720137569218,24.1,24.41722882573592
20729,1993.0,6.0,20.0,0.03,-140.0,-2.2,0.3,77.5,26.77,27.7336158406551
20730,1996.0,1.0,3.0,8.06,-94.94,-3.5599485547803624,-0.8336839218417822,83.6,27.16,27.756039978749254
20731,1988.0,3.0,27.0,0.14,-124.4,-5.2587277977794,2.259719343718416,90.14493905894972,23.3,23.476537148931676
20732,1996.0,10.0,16.0,-5.01,-124.94,-6.9,1.1,79.1,25.62,25.835399409723426
20733,1995.0,10.0,13.0,5.38,-94.9,3.6,5.8,72.6,25.67,26.943298520458665
20734,1990.0,9.0,2.0,-2.04,-140.1,-6.5,-0.2,84.57842964242559,24.58,25.04193430079904
20735,1995.0,8.0,12.0,0.05,-179.9,-3.9,-0.7,78.5,27.73,28.725293148873675
20736,1996.0,10.0,8.0,-2.07,-124.94,-5.6,-0.9,93.5,23.16,23.15096565797735
20737,1995.0,6.0,10.0,4.98,-170.0,-6.4,-0.2,85.8,28.39,28.9592933462167
20738,1993.0,3.0,3.0,-2.02,-124.9,-4.3,-3.5,84.3,25.88,26.397028427865962
20739,1988.0,1.0,14.0,-5.04,-109.8,-5.3,5.1,85.66380174818903,25.6,25.902201782252828
20740,1988.0,3.0,15.0,-0.05,-139.9,-5.4,-0.9,87.08226709675989,25.3,25.507619265498764
20741,1993.0,11.0,26.0,4.99,156.0,2.2,2.1,85.2,27.78,29.287542664108063
20742,1996.0,6.0,18.0,2.05,-154.9,-6.2,-2.1,77.4,26.7,27.37339941335493
20743,1995.0,11.0,16.0,2.16,-140.6,-9.3,0.7,79.6,25.12,25.707153380081117
20744,1996.0,7.0,12.0,1.97,-170.0,-7.0,-3.9,81.4,27.69,27.97696038132507
20745,1996.0,4.0,2.0,-1.99,-95.1,-4.3,-0.8,93.1,25.47,25.63419764235791
20746,1995.0,6.0,26.0,-1.99,-179.9,-4.1,0.2,75.1,28.31,29.058403608740658
20747,1993.0,6.0,19.0,-2.0,-110.0,-6.2,3.1,84.4,26.05,26.316035368568834
20748,1994.0,1.0,24.0,-1.95,-179.9,-8.2,-4.3,73.7,28.48,28.76872164888094
20749,1993.0,5.0,3.0,0.0,157.5,0.1,2.4,85.9,27.9,29.30966285220854
20750,1989.0,4.0,29.0,-0.21,-124.44,-4.1,0.5,85.1296283035067,26.092799636257126,26.586455754751164
20751,1990.0,11.0,17.0,0.01,-110.06,-3.7,3.3,83.40063751725165,25.349083666842603,25.574447026574962
20752,1991.0,12.0,19.0,5.01,165.0,-0.5178951340616251,1.1943388759511322,82.08841028302038,27.171863066909737,29.06454862969537
20753,1988.0,9.0,10.0,1.93,-140.1,-4.551918988155663,2.4930598233850674,86.70882288660619,24.44,25.119285729841685
20754,1989.0,10.0,21.0,2.01,-140.0,-8.9,1.9,83.75123178598267,25.078265648511604,25.74996783104345
20755,1996.0,12.0,12.0,-2.03,-124.94,-7.5,-0.6,81.9,26.113856296515223,26.14914854128763
20756,1985.0,11.0,21.0,2.15,-110.25,-4.5678940895018485,4.003479174332227,89.8411738865766,22.77,23.68258411428667
20757,1991.0,6.0,15.0,1.96,165.0,2.8,1.9,81.69309842700261,28.8,29.728260773969154
20758,1993.0,8.0,31.0,0.0,156.0,-0.3,1.0,78.3,27.47,28.98678478567152
20759,1994.0,4.0,24.0,2.01,165.0,-0.3343417629015235,-1.1630339610451301,86.6,28.78,29.773666610871473
20760,1989.0,1.0,21.0,1.95,-140.2,-8.0,1.0,89.557148656722,23.73,24.145608540238765
20761,1993.0,1.0,1.0,-2.0,-110.0,-5.2,0.6,93.0,23.62,23.605690108265506
20762,1992.0,8.0,13.0,1.97,147.0,-0.9,5.4,81.6,27.23,28.739621103167256
20763,1995.0,8.0,15.0,8.02,165.0,-0.7,4.0,84.8,27.0724410445425,28.99321848629229
20764,1991.0,6.0,7.0,1.97,147.0,1.7,1.4,74.2,29.36,29.889375736770614
20765,1991.0,9.0,15.0,1.99,-155.0,-0.4,5.2,81.33323791806833,27.44,28.468645561899926
20766,1988.0,10.0,23.0,-0.05,-139.9,-4.9,0.8,84.26727204138217,25.432185385134716,25.76744555059398
20767,1991.0,4.0,16.0,-5.0,-110.0,-7.3,3.9,81.6,27.23,27.36181415278133
20768,1994.0,5.0,21.0,2.02,156.0,1.7,-1.6,81.3,28.72,29.569365202491863
20769,1992.0,9.0,17.0,8.0,-170.0,-1.1,0.7,84.8,27.16,29.18736662934217
20770,1993.0,1.0,26.0,5.06,165.0,-3.7,-1.8,95.3,25.47,27.728375660884176
20771,1996.0,10.0,19.0,0.01,-179.9,-7.1,-1.1,73.6,27.81,28.227862138082404
20772,1996.0,2.0,8.0,-8.01,-170.1,-4.2,-2.0,82.0,28.17,29.113178059040766
20773,1993.0,8.0,14.0,1.99,-141.0,-5.6,1.7,83.55859201319049,25.23,25.669621422661397
20774,1996.0,1.0,17.0,2.29,-140.9,-4.4,-3.2,89.3,25.05,25.4172226232687
20775,1995.0,5.0,23.0,8.03,156.0,-2.0,-2.8,82.4,28.05,29.30584096997826
20776,1996.0,9.0,17.0,9.0,-140.2,-1.2,0.2,92.5,25.11,27.695315360081622
20777,1994.0,6.0,4.0,-1.94,164.4,-3.5,1.7,73.8,29.34,30.112446164814493
20778,1994.0,9.0,27.0,8.04,-110.1,3.8,-0.2,83.06209719355775,27.488286543465733,28.77845715634289
20779,1995.0,4.0,8.0,-4.98,165.1,-0.3,-0.9,82.6,29.53,29.902871330971028
20780,1993.0,10.0,14.0,2.06,165.0,-0.6028039968094063,0.531676208012442,84.0,27.33,29.22767539609713
20781,1992.0,8.0,14.0,0.01,156.0,1.4,-0.4,82.4,27.86,29.292095690834397
20782,1994.0,10.0,23.0,0.0,165.0,-1.7,-1.0,72.5,28.56,29.629455734778986
20783,1995.0,3.0,5.0,0.02,-155.0,-7.1,-0.9,86.3,27.08,27.338645537065542
20784,1994.0,3.0,27.0,-1.97,-155.0,-2.0,-5.8,77.4,28.379788447453763,29.229833974704984
20785,1995.0,1.0,2.0,2.0,-155.0,-4.1,-4.9,82.9,26.73,27.567779414925738
20786,1991.0,12.0,5.0,-0.01,-169.5,4.1,-3.8,82.4280818230726,27.139000116424683,28.401657676510933
20787,1995.0,8.0,2.0,0.04,-179.9,-8.5,-3.4,73.7,28.08,28.473609681616544
20788,1993.0,8.0,1.0,1.94,-125.0,-7.4,0.8,74.8,25.55,26.515525710307386
20789,1993.0,12.0,8.0,5.01,-140.0,-6.3,1.2,78.2,27.66,28.25653044191046
20790,1996.0,8.0,20.0,4.98,-109.94,-1.1,7.6,78.9,25.58,26.796844283603786
20791,1987.0,12.0,16.0,0.14,-124.4,-4.058177956888429,2.6807392329879463,84.76229779492417,25.02,25.204410664524207
20792,1995.0,4.0,21.0,9.0,-140.2,-3.5059027750576632,-0.14027197581535233,87.2,26.88,27.838042028046576
20793,1994.0,3.0,3.0,-0.01,-110.0,-1.9,3.0,83.34157004260112,26.5040492372421,27.256669678703705
20794,1996.0,8.0,9.0,-1.93,164.4,0.3,-1.4,72.3,28.66,29.99345717605304
20795,1993.0,7.0,7.0,1.95,-125.0,-6.8,4.5,77.3,26.0,27.01821342269308
20796,1995.0,10.0,14.0,8.01,-170.0,-5.1,3.8,81.9,28.2,29.08517589294016
20797,1989.0,7.0,29.0,7.0,-132.0,2.1,4.1,86.60326187370003,26.3,27.65487348500405
20798,1991.0,5.0,26.0,-0.02,-169.5,-4.0,-1.2,83.65114489338475,26.4060270086936,27.031689409235273
20799,1996.0,3.0,9.0,1.99,156.0,-5.5,-2.3,75.0,29.16,29.75573061064525
20800,1992.0,10.0,6.0,5.05,165.0,3.2,1.4,78.9,28.31,29.462296268317957
20801,1987.0,6.0,17.0,2.01,-140.0,-6.0,1.2,80.96480299808388,28.61,29.045833345830147
20802,1993.0,1.0,9.0,-7.96,-125.0,-4.7,-1.2,81.98687483727963,26.69645080467572,27.17433208112202
20803,1995.0,12.0,4.0,-5.02,-139.9,-7.8,-1.9,81.6,25.7,25.742989159592156
20804,1986.0,5.0,13.0,-0.02,-140.0,-6.0,1.5,86.75412315409199,25.311781953089223,25.495746834763025
20805,1996.0,12.0,20.0,0.03,-95.1,-2.5,2.6,94.0,21.02,21.05353888948589
20806,1994.0,5.0,1.0,5.0,156.1,-3.5,-1.3,87.0,26.55,28.90010208444453
20807,1992.0,10.0,22.0,8.01,-170.0,-5.8,-1.4,89.5,26.84,28.529519611021087
20808,1993.0,12.0,2.0,-4.99,-139.9,-6.4,-1.2,79.5,26.64,27.104249859118422
20809,1996.0,9.0,9.0,0.0,-140.0,-5.5,1.5,79.2,24.19,24.765884717127516
20810,1992.0,2.0,28.0,-4.99,-155.0,0.1,-4.7,82.4,28.3,29.115255038092883
20811,1994.0,9.0,28.0,-4.99,-139.9,-6.8,-1.8,78.1,26.52,26.906665731529234
20812,1995.0,9.0,22.0,9.01,-140.2,-0.2,-0.3,76.3,27.6,28.4391098959787
20813,1995.0,3.0,20.0,0.0,147.0,-1.1195314026057304,-1.4603255323865199,79.93812306186226,28.83,30.075214692462442
20814,1990.0,7.0,22.0,0.01,165.0,1.1,1.5,82.12996949668559,28.03,29.842170560255244
20815,1996.0,4.0,5.0,1.99,-179.9,-6.3,0.8,85.3,27.56,27.98618319832281
20816,1987.0,7.0,27.0,5.03,-110.0,0.6,9.2,85.83846528375557,26.45,27.792824726958585
20817,1996.0,6.0,12.0,-0.03,-170.0,-7.1,-1.4,78.6,27.6,27.96776638375504
20818,1995.0,2.0,2.0,-4.99,-95.0,-3.6,3.9,83.8,25.88,26.529260081908525
20819,1993.0,9.0,10.0,-1.99,-94.94,-4.4,2.3,86.2,21.6,21.737114650050643
20820,1980.0,12.0,9.0,0.0,-109.56,-5.9,3.9,90.58092945200224,22.84,23.112392119485726
20821,1996.0,10.0,14.0,-8.04,164.9,-1.250293350765027,-0.7342767839790554,77.6,28.75,29.993402120199203
20822,1993.0,4.0,12.0,-7.99,165.0,0.0,-1.2,90.0,28.9,29.732613371691567
20823,1991.0,5.0,21.0,5.01,-110.0,2.7,4.6,84.42627259951905,27.4,28.417167416759845
20824,1994.0,8.0,6.0,-2.01,-110.0,-6.8,0.4,88.5,22.55,22.53170951382205
20825,1995.0,11.0,19.0,4.98,-170.0,-8.0,-0.2,83.0,27.75,28.466411045067492
20826,1996.0,10.0,31.0,2.02,156.0,-1.7,1.4,73.1,28.47,29.759946220881005
20827,1993.0,11.0,2.0,-1.96,-179.9,-3.7209496932595414,-0.18785770522958956,76.34659285215946,28.8,29.730083346376855
20828,1994.0,11.0,25.0,-2.0,-140.0,-5.4,-0.1,78.9,27.0,27.539483898188884
20829,1986.0,6.0,3.0,-2.02,-110.0,-4.6,2.1,87.56270536268948,24.58,24.85039991289281
20830,1994.0,3.0,30.0,-2.01,-110.0,-4.5,-3.2,85.3,25.94,26.486002961701328
20831,1995.0,9.0,27.0,8.01,-170.0,-5.8,-1.9,84.1,28.02,28.659260451878964
20832,1989.0,2.0,23.0,-4.97,-110.0,-5.096893857914026,1.3005842542432333,87.24091400277439,24.44,24.67316170471739
20833,1994.0,12.0,11.0,-8.26,-155.0,-2.2,-3.5,72.1,28.77,29.669440257948263
20834,1996.0,1.0,21.0,2.0,156.1,-1.1,-2.3,76.2,28.47,29.74131923970533
20835,1994.0,11.0,5.0,5.0,-140.0,-3.3,2.9,81.5,27.05,28.098015938439342
20836,1986.0,5.0,22.0,-0.01,-110.0,-2.7,2.7,87.22878501690445,25.48177171825398,25.988578857394046
20837,1993.0,8.0,14.0,2.04,-110.2,-3.9,4.8,89.76781779686803,21.62,22.29551925160426
20838,1994.0,6.0,22.0,2.04,-110.1,-4.4,4.8,85.2,24.94,25.812173443145035
20839,1992.0,5.0,9.0,-8.26,-155.0,-6.3,3.2,78.9,28.95,29.55191536741849
20840,1985.0,12.0,16.0,-8.03,-109.94,-4.778514830717938,3.573208768721088,86.10248018050311,23.44,23.76938419933854
20841,1992.0,12.0,3.0,0.0,154.0,-1.2,-2.0,79.8838361694518,27.702283254465698,29.22285501238824
20842,1989.0,5.0,24.0,1.93,-140.2,-4.1332433058096,0.7410385865137243,84.45615297473387,26.55,27.31116903894813
20843,1993.0,8.0,3.0,-1.98,156.0,-2.3,7.5,85.9,27.55,28.560718501848804
20844,1990.0,3.0,30.0,-5.01,-110.06,-4.527198246469837,0.482999207943692,83.99189857493832,26.05,26.5394418631618
20845,1993.0,8.0,9.0,2.06,165.0,-0.5,6.3,85.2,26.88,28.83524942715332
20846,1993.0,10.0,4.0,8.04,-110.1,1.5,3.4,79.7,26.7,27.72955619898221
20847,1995.0,12.0,15.0,-4.99,-180.0,3.5,-4.3,80.8,28.73,29.60948976629106
20848,1990.0,5.0,12.0,2.02,-140.0,-6.2,2.7,82.50629672360299,27.08,28.018343908083203
20849,1995.0,3.0,4.0,1.99,-155.0,-6.7,-1.6,82.5,27.06,27.72612764095775
20850,1992.0,10.0,20.0,-4.98,-140.0,-6.1,-3.5,78.9,26.12,26.775701663370516
20851,1996.0,1.0,3.0,-8.29,-155.0,-2.2,-5.2,73.1,27.3,28.35010021906242
20852,1982.0,1.0,4.0,-0.01,-94.94,0.5,4.6,94.77973618466581,23.23,23.450637095285533
20853,1993.0,7.0,29.0,-4.97,-140.0,-8.0,-1.3,78.5,27.31,27.743084480152824
20854,1995.0,3.0,30.0,-1.94,164.4,-5.5,-0.7,80.0,29.12,29.609430938738953
20855,1995.0,7.0,2.0,-2.0,156.0,-4.6,0.7,77.10080232156247,28.77,29.68962810731421
20856,1987.0,11.0,10.0,-2.03,-110.0,-6.2,5.0,84.54773660476258,24.62,24.730920579432077
20857,1993.0,5.0,16.0,-1.99,-95.0,-5.6,3.9,84.8,26.7,27.000564578724962
20858,1990.0,6.0,23.0,-0.02,165.0,-0.3749883213850609,-0.7572199851238111,80.09130788785797,29.36,30.10919874633674
20859,1994.0,10.0,28.0,-5.01,-139.9,-6.6,1.9,78.3,26.92,27.284667115413725
20860,1996.0,2.0,8.0,8.99,-140.2,-4.246003049939347,0.2755753367333966,86.7,25.33,26.454335526028085
20861,1992.0,10.0,12.0,1.96,-125.06,-7.5,2.5,82.88505080740708,25.1,25.70755529505705
20862,1991.0,12.0,25.0,0.01,-110.0,-4.8,3.4,82.98244717145985,24.94,25.213721844527594
20863,1996.0,6.0,14.0,7.99,156.0,-3.2,2.0,81.08174888105202,27.81,29.379429043054593
20864,1990.0,3.0,25.0,5.0,165.0,-0.8,-1.7,83.12897450757373,28.84,29.828934340340744
20865,1992.0,3.0,25.0,5.01,-154.9,-3.7,0.2,89.8,26.83,28.088632532974835
20866,1995.0,7.0,25.0,-0.02,-170.0,-6.1,3.5,79.8,27.48,27.796966149327485
20867,1987.0,9.0,20.0,-0.01,165.1,0.5,2.2,81.59264044818758,28.5,29.792396902629584
20868,1996.0,10.0,16.0,5.0,156.1,-3.8,-5.1,78.4,29.33,29.834521711895505
20869,1995.0,1.0,23.0,2.0,-155.0,-8.5,-0.4,77.2,27.4,27.952679937378676
20870,1994.0,4.0,12.0,7.99,-125.0,-5.1,-0.6,93.3,27.44,28.0524531959823
20871,1996.0,5.0,16.0,-2.0,-124.94,-4.3,-1.8,82.4,26.17,26.538878801847154
20872,1992.0,2.0,2.0,1.99,-155.0,-2.2,-6.8,82.95612162838245,28.2,28.946563776441714
20873,1996.0,4.0,28.0,-8.05,-109.94,-6.0,0.9,80.6,26.39,26.828302706670325
20874,1996.0,10.0,11.0,2.03,-110.1,-6.4,3.0,75.5,26.756003006931422,27.62416798050152
20875,1990.0,10.0,30.0,2.01,-140.0,-7.8,1.2,81.9380619238051,26.12,26.824351687559478
20876,1996.0,2.0,24.0,-7.98,-125.0,-4.73997363992288,-0.6963358921686904,83.8,26.58,26.980341225681467
20877,1992.0,8.0,19.0,5.0,-154.9,-5.0,3.3,76.2,28.02,28.94025767597131
20878,1991.0,11.0,29.0,5.0,-140.0,5.1,2.8,79.3,27.7,28.57166166353683
20879,1996.0,12.0,15.0,5.0,156.1,-1.8,1.0,69.6,29.44,30.254464542256223
20880,1995.0,6.0,11.0,-1.95,164.4,-6.6,-1.7,75.6,29.1,29.67535089494759
20881,1993.0,3.0,23.0,-7.97,-125.0,-5.4,1.6,81.91120146249557,25.99006325940573,26.41507936330446
20882,1993.0,8.0,24.0,-2.01,-110.0,-3.0,0.5,96.9,22.19,22.149440424706373
20883,1995.0,9.0,27.0,-1.94,164.4,-2.1,2.6,71.2,28.38,29.601925508105364
20884,1996.0,11.0,12.0,2.04,-155.0,-0.2,2.7,75.4,25.81,27.50265952642565
20885,1989.0,10.0,8.0,5.0,-110.06,-1.2,7.1,88.05237529876513,23.88,25.61050814098914
20886,1994.0,6.0,10.0,-1.98,-155.0,-6.5,-0.7,83.2,27.84,28.105395341205984
20887,1992.0,1.0,23.0,2.03,-110.06,-4.3,3.2,82.8,26.92,27.463751306923918
20888,1996.0,8.0,23.0,-5.01,-155.0,-6.3,-1.6,80.2,27.39,27.861138900113882
20889,1995.0,9.0,16.0,-1.99,-124.94,-5.5,0.7,85.3,23.3,23.309433590522048
20890,1993.0,2.0,25.0,-1.97,-140.0,-3.0,-1.6,85.9,26.22,26.800882444026453
20891,1995.0,9.0,21.0,8.05,-94.94,-2.702787200564785,1.1172005800110298,93.5,25.69,27.193332948233362
20892,1991.0,12.0,11.0,-0.02,-169.5,2.2,-0.2,82.90909100711121,26.313472967290664,27.76599656099876
20893,1994.0,3.0,10.0,0.03,-140.0,-2.0,-1.8,80.1,26.12,27.014789002840853
20894,1994.0,5.0,14.0,0.0,156.0,6.1,0.1,83.3,26.5,29.219257013496495
20895,1993.0,8.0,22.0,2.0,156.0,-2.7,-0.1,80.1,28.4,29.434215305808156
20896,1996.0,9.0,7.0,2.01,-179.8,-7.3,1.6,75.87118735409706,28.64,28.931989259792417
20897,1992.0,2.0,8.0,-1.47,-138.0,-5.3,-0.7,80.9,28.11,28.33499599287528
20898,1992.0,10.0,1.0,4.99,-170.0,-3.4,0.3,78.9,28.06,29.255586391562453
20899,1992.0,5.0,1.0,8.0,165.0,-6.8,-4.3,79.7,27.5,27.99340999478893
20900,1993.0,8.0,31.0,-4.98,-179.9,-3.0,3.5,79.9,28.34,29.47143127096726
20901,1993.0,12.0,14.0,-4.98,-110.0,-5.5,1.8,78.6,24.38,24.533641376917735
20902,1989.0,10.0,11.0,-0.01,-110.1,-3.4,2.9,90.32991331095911,21.73,21.81436292724895
20903,1996.0,1.0,21.0,-4.98,165.1,-1.5,-2.0,62.8,28.77,30.089816002105305
20904,1995.0,2.0,1.0,5.0,156.0,-5.3,-3.5,83.2,27.5,28.677407355263103
20905,1995.0,11.0,20.0,1.99,156.1,-3.7,-2.0,77.0,28.47,29.45951142674154
20906,1995.0,11.0,11.0,2.0,156.1,1.0,-0.3,74.6,28.62,30.03231136400232
20907,1996.0,10.0,29.0,-2.0,156.0,-2.8,-1.9,71.8,28.84,29.717296073805045
20908,1992.0,8.0,4.0,-2.01,-110.0,-3.8,1.4,87.45405923901205,22.95,22.947492903685824
20909,1996.0,11.0,3.0,2.03,156.0,-1.5,2.2,74.5,28.62,29.93309369122932
20910,1988.0,2.0,16.0,-5.05,-109.8,-5.6,1.6,84.72236900336782,26.1,26.45142588970035
20911,1994.0,8.0,2.0,-4.99,-124.9,-7.6,3.5,76.6,25.7,25.795454342923037
20912,1994.0,1.0,6.0,0.04,-179.9,-1.8,-0.7,80.2,28.06,28.914697927681512
20913,1993.0,12.0,14.0,-8.02,-109.94,-7.4,2.4,79.7,24.88,25.139668513625317
20914,1996.0,3.0,12.0,-5.0,156.0,-0.5,-1.8,79.67093047890376,28.23,30.03610246310784
20915,1996.0,7.0,19.0,2.44,137.4,-1.195725210626449,0.04499092413851713,85.6,26.84,28.86338734918435
20916,1992.0,10.0,26.0,-0.02,154.0,-1.0360438071971103,0.7127515280819239,81.14978413471692,27.173180516312357,28.880977544328953
20917,1995.0,6.0,15.0,-1.99,-140.0,-6.5,-1.7,79.6,26.3,26.760330337667323
20918,1992.0,4.0,14.0,-2.05,-124.94,-4.6,2.9,86.7,27.69,28.028986509182584
20919,1985.0,9.0,24.0,0.09,-110.06,-4.2,2.3,94.18578501173147,20.47,20.412927633232265
20920,1996.0,8.0,2.0,-2.16,-170.0,-6.1,-0.2,75.3,27.9,28.373981839764433
20921,1993.0,10.0,16.0,0.02,-179.9,-6.2,-1.9,78.4,29.31,29.742818408380998
20922,1995.0,6.0,18.0,-0.03,-170.0,-7.1,0.9,75.8,28.0,28.290721272050064
20923,1994.0,4.0,16.0,4.99,-179.9,-4.9,-1.9,81.6,28.16,28.745156515123796
20924,1994.0,6.0,28.0,9.01,-140.2,-5.9,-4.2,84.4,28.31,28.65605170224013
20925,1994.0,1.0,21.0,8.04,165.1,-6.3,-6.1,82.7,27.66,28.07395665041341
20926,1994.0,8.0,2.0,1.96,-140.0,-6.1,1.6,75.8,25.92,26.79208279135481
20927,1988.0,7.0,13.0,5.0,165.0,-3.6,0.4,84.13076310367569,27.31,28.76523724738074
20928,1996.0,1.0,4.0,2.0,165.0,-1.038912966828775,-1.808990679099196,80.90793976199643,28.8,30.059032975386334
20929,1988.0,9.0,26.0,6.94,-140.0,-1.9,5.2,86.25852450001639,25.6,26.692111165397787
20930,1995.0,2.0,6.0,5.0,-170.0,-2.8,-7.2,76.6,28.19,28.96465954860918
20931,1991.0,11.0,7.0,0.01,165.0,4.7,2.9,71.8,28.12,29.533805643061967
20932,1995.0,2.0,15.0,-4.99,-95.0,-4.4,7.0,81.4,26.73,27.11167081487248
20933,1992.0,5.0,9.0,-2.03,-144.5,-6.4,-0.3,82.8,28.92,29.087789912476314
20934,1990.0,11.0,22.0,2.01,-140.0,-8.2,1.3,83.7469069949899,24.77,25.61803750774192
20935,1993.0,2.0,13.0,-0.02,-170.0,-4.9,-2.1,81.6,26.95,27.402351909429704
20936,1992.0,11.0,26.0,-1.98,164.4,-2.0,1.4,77.12796388340871,28.92,29.87196672439284
20937,1996.0,1.0,3.0,0.0,165.0,1.7,-2.3,75.7,29.931528095049458,30.57175728089766
20938,1995.0,6.0,8.0,-7.98,165.0,-1.4684770356875205,-0.740146304753921,78.53735979821602,27.9,29.18989093226482
20939,1990.0,5.0,11.0,8.96,-140.2,-5.2,-6.8,86.72948681355967,26.2,27.25621688066693
20940,1996.0,4.0,23.0,4.99,-154.9,-3.8741953850655904,-0.2028422493582127,88.4,26.62,27.566067975463614
20941,1992.0,7.0,31.0,0.01,156.0,6.4,-2.7,88.3,27.44,29.197826360209234
20942,1995.0,2.0,17.0,7.95,-155.0,-6.9,-1.8,82.7,27.48,27.954990247543535
20943,1986.0,6.0,11.0,5.02,-110.0,-0.7,2.7,86.6949905649135,26.61,28.105130987741422
20944,1995.0,7.0,10.0,5.0,-155.0,-4.077416650557694,-0.3790441017511057,77.0,28.02,28.823491962208294
